,_record_id,_title,_server_updated_at,_updated_by,_geometry,282_payment_method_that_purchase,283_fulfill_needs,300_did_not_find,237_distance_household_interviewee,299_means_transportation_consumer,284_additional_products_store,301_electricity_bill,305_electricity_bill_store,302_water_bill,306_water_bill_store,303_gas_bill,307_gas_bill_store,286_topups,308_topups_in_store,287_wire_transfers,309_wiretransfers_in_store,320_other_services_in_store,304_additional_services_store,240_gender_interviewee,indicate_the_type_of_store,name_of_the_store,storefront_picture_just_once_if_possible,238_frequency_buying_store,81_number_online_purchases_month,288_number_app_purchases_month,289_number_whatsapp_purchases_month,83_willingness_ultrafast_delivery,84_willingness_sameday_delivery,241_age_of_the_interviewee,_latitude,_longitude
100,fe0db90b-1e9b-4c9d-80fe-a7b7136122b2,"November 15, 2022",2022-11-22 21:16:28 UTC,Harry Hernández,SRID=4326;POINT(-98.3050551173 19.060953157),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tiendita,nulo,No lo hago,no,no,nulo,Female,Grocery store (aka. nanostore),Cholucremas,1 Photo,2,1,0,0,10,10,22,19.060953157,-98.3050551173
101,16ca2046-c38b-49fc-965a-03aff38d0691,"November 19, 2022",2022-11-20 05:59:31 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2482751831 19.0283351019),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,Tienda de conveniencia (e.g. OXXO),yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,no,nulo,Male,Butcher shop,El pollo supremo,1 Photo,2,0,0,0,10,10,20,19.0283351019,-98.2482751831
102,76b75f89-32a3-4314-95db-16f4d25f1d16,"November 19, 2022",2022-11-20 05:58:17 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2481796294 19.0282504747),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,CFE,yes,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,no,nulo,Female,Micro-restaurant (aka. fondita),Hijos del maíz,1 Photo,1,1,1,0,35,40,20,19.0282504747,-98.2481796294
103,6ea36e7c-38cb-422e-ae52-bf1d8e70f2e2,"November 19, 2022",2022-11-20 05:54:58 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.247951977 19.0280555466),No realizó compras,yes,nulo,4 a 6 cuadras,Automóvil,nulo,CFE,yes,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Banco,no,no,nulo,Male,Cafeteria,Cocina la parroquia ,1 Photo,4,1,0,0,0,0,54,19.0280555466,-98.247951977
104,b72c9555-03ba-4dd0-9599-4fe280856460,"November 16, 2022",2022-11-20 04:04:42 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2466826215 19.0270656891),Tarjeta de débito y/o crédito,yes,nulo,7 a 10 cuadras,Automóvil,nulo,CFE,yes,Tienda de conveniencia (e.g. OXXO),yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,no,nulo,Female,Grocery store (aka. nanostore),Myla ,1 Photo,1,1,4,0,15,80,33,19.0270656891,-98.2466826215
105,e4e96475-47a5-4517-ae1e-6f26eafb29e1,"November 16, 2022",2022-11-20 03:57:39 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2465136424 19.0268843889),Tarjeta de débito y/o crédito,yes,nulo,7 a 10 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Tienda de conveniencia (e.g. OXXO)",no,no,nulo,Female,Cafeteria,Wasabi,1 Photo,1,6,4,1,250,100,24,19.0268843889,-98.2465136424
106,d66e9895-e7fd-470e-9dfd-efd545c19029,"November 17, 2022",2022-11-19 04:24:46 UTC,Emilio Garza,SRID=4326;POINT(-98.2005161739 19.0424609942),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,no,nulo,Male,Cafeteria,Coffee Bike,1 Photo,5,1,2,0,50,0,25,19.0424609942,-98.2005161739
107,ac59c325-9502-4e83-9317-bab5afaf1a56,"November 18, 2022",2022-11-18 22:53:40 UTC,Sandra Carreón,SRID=4326;POINT(-98.1986783663 19.0440182279),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,Banco,no,Sistema de agua,no,"Proveedor de gas,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,yes,Tienda de conveniencia (e.g. OXXO),no,yes,Recargas ,Male,Cafeteria,Tortas La rana,nulo,2,3,10,1,100,60,19,19.0440182279,-98.1986783663
108,44a828cf-2085-4889-bc34-0ade8ae6ed91,"November 11, 2022",2022-11-18 22:32:37 UTC,Juan Chimas,SRID=4326;POINT(-98.1953940913 19.0476993375),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Tienda de conveniencia (e.g. OXXO),no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Female,Artículos del hogar,SUPER & ALMACENES AW,1 Photo,1,1,7,2,200,100,30,19.0476993375,-98.1953940913
109,ca4b381e-902e-48da-8bd8-3737158e7b12,"November 18, 2022",2022-11-18 22:31:49 UTC,Juan Chimas,SRID=4326;POINT(-98.1986976349 19.0440174761),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,Supermercado,yes,Supermercado,yes,Supermercado,yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,yes,no,nulo,Male,Cafeteria,Tortas la ranita ,nulo,1,9,12,0,200,60,19,19.0440174761,-98.1986976349
110,6a2d1c31-e645-433a-88ba-656b315ccdf4,"November 4, 2022",2022-11-18 20:48:36 UTC,Uriel Bonilla,SRID=4326;POINT(-98.1967948964 19.0424989303),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tiendita,nulo,Tiendita,nulo,no,nulo,Female,Cafeteria,Tortas Ana desde 1962,1 Photo,2,2,0,0,70,50,19,19.0424989303,-98.1967948964
111,0fb99ca8-00f2-4abd-afe4-9372f1a19c9c,"November 4, 2022",2022-11-18 20:48:35 UTC,Uriel Bonilla,SRID=4326;POINT(-98.1955483959 19.0412854029),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Automóvil,nulo,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,nulo,Male,Grocery store (aka. nanostore),Talaveria Salazar ,1 Photo,1,6,10,1,250,150,44,19.0412854029,-98.1955483959
112,a1f4c27d-d7b1-49e3-8296-d22caf5b9966,"November 4, 2022",2022-11-18 20:48:35 UTC,Uriel Bonilla,SRID=4326;POINT(-98.1957725536 19.0412818022),Efectivo,yes,nulo,15km,Automóvil,nulo,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,nulo,Female,Grocery store (aka. nanostore),Bazar los sapos ,1 Photo,1,2,0,0,200,100,20,19.0412818022,-98.1957725536
113,a94da4a7-6ef7-49a6-a057-ea37bcb63379,"November 4, 2022",2022-11-18 20:48:34 UTC,Uriel Bonilla,SRID=4326;POINT(-98.1968609397 19.0406161218),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Female,Grocery store (aka. nanostore),Artesanía étnica,1 Photo,1,2,0,0,100,100,21,19.0406161218,-98.1968609397
114,dc9ddbd1-82d6-4514-babc-d81bd06af50a,"November 4, 2022",2022-11-18 20:48:34 UTC,Uriel Bonilla,SRID=4326;POINT(-98.1966566029 19.0406365313),Tarjeta de débito y/o crédito,yes,nulo,10km,Automóvil,nulo,CFE,no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,yes,Envios,Male,Grocery store (aka. nanostore),Manos de la tierra ,1 Photo,1,3,0,0,150,150,27,19.0406365313,-98.1966566029
115,144ead85-5929-423f-9a86-b326237e526a,"November 4, 2022",2022-11-18 20:48:33 UTC,Uriel Bonilla,SRID=4326;POINT(-98.1965942247 19.0407717288),Efectivo,yes,nulo,más de 10 cuadras,Motocicleta,nulo,No lo hago,no,No lo hago,no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Male,Grocery store (aka. nanostore),De Los Ángeles galería de arte ,1 Photo,1,2,5,0,100,100,19,19.0407717288,-98.1965942247
116,f3426f94-de9d-40fc-949d-790f39cae545,"November 4, 2022",2022-11-18 20:48:33 UTC,Uriel Bonilla,SRID=4326;POINT(-98.1961647804 19.0420627987),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Female,Grocery store (aka. nanostore),Boutique ,1 Photo,1,1,0,0,100,100,32,19.0420627987,-98.1961647804
117,ca908976-2ea8-4e0b-bacd-e01d05d7e6ac,"November 5, 2022",2022-11-18 17:40:33 UTC,Gustavo Manzanilla,SRID=4326;POINT(-98.2206574827 19.0427584995),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),no,"Tienda de conveniencia (e.g. OXXO),app",no,"Tienda de conveniencia (e.g. OXXO),int",no,No lo hago,no,"Banco,Tienda de conveniencia (e.g. OXXO),apps de banco",no,no,nulo,Female,Micro-restaurant (aka. fondita),King pollo,1 Photo,1,0,20,0,50,50,25,19.0427584995,-98.2206574827
118,4c411bd9-ac25-490d-8aa6-4081fe004b24,"November 11, 2022",2022-11-18 17:24:25 UTC,Juan Chimas,SRID=4326;POINT(-98.1972498447 19.0486142796),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,CFE,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,nulo,Female,Grocery store (aka. nanostore),Dulcerías Candy,1 Photo,1,0,0,0,0,0,50,19.0486142796,-98.1972498447
119,14660d72-0a8d-4279-8f5d-1ed895b42867,"November 17, 2022",2022-11-18 13:30:16 UTC,Fernando Báez,SRID=4326;POINT(-98.2011140488 19.0437195048),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,"Banco,CFE",no,No lo hago,no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,No lo hago,no,no,nulo,Female,Grocery store (aka. nanostore),Antojitos Tomy,nulo,2,0,0,0,30,20,38,19.0437195048,-98.2011140488
120,b969aaf4-b20d-43c0-8f3a-56413f410929,"November 17, 2022",2022-11-18 13:30:16 UTC,Fernando Báez,SRID=4326;POINT(-98.2014519576 19.043857492),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Automóvil,nulo,"Banco,CFE,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,"Banco,Sistema de agua",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,no,nulo,Male,Micro-restaurant (aka. fondita),Las brisas,nulo,3,0,0,0,30,15,22,19.043857492,-98.2014519576
121,24102827-b1c9-43f1-8cfe-4b47b994f6a9,"November 17, 2022",2022-11-18 13:30:16 UTC,Fernando Báez,SRID=4326;POINT(-98.2014865002 19.0437819209),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,CFE,no,No lo hago,no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,No lo hago,no,no,nulo,Female,Grocery store (aka. nanostore),Mini super siete hermanos ,nulo,2,6,5,3,60,20,19,19.0437819209,-98.2014865002
122,420c96df-f06a-431e-b53a-e08eab5a62cf,"November 17, 2022",2022-11-18 13:30:15 UTC,Fernando Báez,SRID=4326;POINT(-98.2012805292 19.0438600744),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,"Banco,CFE,Tienda de conveniencia (e.g. OXXO)",no,"Banco,Sistema de agua",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,No lo hago,no,no,nulo,Female,Grocery store (aka. nanostore),Lulu ,nulo,1,5,3,0,20,15,22,19.0438600744,-98.2012805292
123,5d761e23-65e4-42ad-9821-2fda69c86123,"November 17, 2022",2022-11-18 13:30:15 UTC,Fernando Báez,SRID=4326;POINT(-98.2020500548 19.0452796876),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,nulo,Male,Grocery store (aka. nanostore),La ranita v,1 Photo,2,0,0,0,15,10,36,19.0452796876,-98.2020500548
124,8df7cb18-dd6c-4616-afae-b5fa396b35dd,"November 17, 2022",2022-11-18 13:30:14 UTC,Fernando Báez,SRID=4326;POINT(-98.2021424021 19.0453170949),Efectivo,yes,nulo,7 a 10 cuadras,A pie,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Tienda de conveniencia (e.g. OXXO)",no,no,nulo,Male,Grocery store (aka. nanostore),La michoacana ,1 Photo,1,3,0,0,20,10,17,19.0453170949,-98.2021424021
125,1f115f77-19fc-42bb-8010-2eb75efafb0e,"November 17, 2022",2022-11-18 13:30:14 UTC,Fernando Báez,SRID=4326;POINT(-98.2020580896 19.04525234),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,CFE,no,No lo hago,no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Male,Grocery store (aka. nanostore),La michoacana ,1 Photo,1,2,3,0,30,10,17,19.04525234,-98.2020580896
126,2a8b2654-f1e5-4810-91c9-9222c6df649c,"November 17, 2022",2022-11-18 13:30:13 UTC,Fernando Báez,SRID=4326;POINT(-98.2001472512 19.0441562066),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,No lo hago,no,no,nulo,Male,Grocery store (aka. nanostore),Guadalupe ,nulo,1,2,0,0,30,20,20,19.0441562066,-98.2001472512
127,6c40ecf8-b4cd-4584-8841-0a1b33c77569,"November 17, 2022",2022-11-18 13:30:13 UTC,Fernando Báez,SRID=4326;POINT(-98.1998416229 19.0441080973),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,CFE,yes,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Male,Grocery store (aka. nanostore),Óptica Ah,nulo,3,1,0,0,40,40,22,19.0441080973,-98.1998416229
128,a22e0807-6378-4912-a5eb-36405d4ae1ff,"November 17, 2022",2022-11-17 22:14:42 UTC,Sergio Licea,SRID=4326;POINT(-98.202198185 19.0450390995),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,CFE,yes,Supermercado,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,no,nulo,Female,Grocery store (aka. nanostore),"La Ranita ""V""",nulo,1,5,0,0,60,50,21,19.0450390995,-98.202198185
129,71c64b7c-93f2-4a8f-a454-a50ffcf31553,"November 17, 2022",2022-11-17 21:14:01 UTC,Luis González,SRID=4326;POINT(-98.21577 19.015877),Efectivo,yes,nulo,4 a 6 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,yes,yes,Pago de servicios ,Female,Grocery store (aka. nanostore),"Miscelanea ""Reyes""",1 Photo,4,0,0,0,20,5,35,19.015877,-98.21577
130,9eeb7add-d434-403d-8e90-55ee4ed27936,"November 17, 2022",2022-11-17 21:11:38 UTC,Luis González,SRID=4326;POINT(-98.21577 19.015877),No realizó compras,no,Latas de atún,0 a 3 cuadras,A pie,nulo,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,nulo,Male,Grocery store (aka. nanostore),"Miscelanea ""Reyes""",1 Photo,2,5,3,0,40,20,20,19.015877,-98.21577
131,f81acc8f-5e14-4b55-8cfa-ebda6e9a4b02,"November 17, 2022",2022-11-17 21:09:04 UTC,Luis González,SRID=4326;POINT(-98.21577 19.015877),Efectivo,yes,nulo,4 a 6 cuadras,Motocicleta,nulo,Supermercado,yes,Banco,yes,Proveedor de gas,no,No lo hago,yes,Tienda de conveniencia (e.g. OXXO),yes,yes,Envios de dinero,Female,Grocery store (aka. nanostore),"Miscelanea ""Reyes""",1 Photo,2,0,2,0,10,0,35,19.015877,-98.21577
132,1b3ca0df-1a38-4e64-9c39-a5f310cfc980,"November 17, 2022",2022-11-17 21:05:23 UTC,Luis González,SRID=4326;POINT(-98.21577 19.015877),No realizó compras,no,Cacahuates japoneses,0 a 3 cuadras,Bicicleta,Sabritas de limón y Coca Cola de café,Banco,yes,Banco,yes,Proveedor de gas,yes,No lo hago,no,Banco,yes,yes,pago de servicios,Female,Grocery store (aka. nanostore),"Miscelanea ""Reyes""",1 Photo,1,0,0,0,20,5,40,19.015877,-98.21577
133,c95ad8ce-9634-4668-92ac-a1a69be2621d,"November 17, 2022",2022-11-17 20:52:50 UTC,Luis González,SRID=4326;POINT(-98.21577 19.015877),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,CFE,yes,Sistema de agua,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,recargas,Male,Grocery store (aka. nanostore),"Miscelanea ""Reyes""",1 Photo,2,0,0,0,0,0,55,19.015877,-98.21577
134,56256fc7-3e24-41fe-9685-55a6ed3c503f,"November 16, 2022",2022-11-17 20:08:06 UTC,Irvin Vásquez Figueroa,SRID=4326;POINT(-98.2695870101 19.0021369586),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,No lo hago,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,nulo,Female,Cafeteria,Nevaflora,nulo,2,4,6,3,100,150,19,19.0021369586,-98.2695870101
135,cb8702fa-3cbd-4aac-98b1-2c9949dafac6,"November 16, 2022",2022-11-17 18:39:09 UTC,Edward González,SRID=4326;POINT(-98.2035612633 19.0460500505),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,CFE,no,Sistema de agua,yes,Proveedor de gas,yes,No lo hago,no,Tienda de conveniencia (e.g. OXXO),yes,yes,"Pagar teléfono, luz, internet",Male,Grocery store (aka. nanostore),Abarrores Vinos y Licores La Ranita,1 Photo,7,5,5,5,500,500,58,19.0460500505,-98.2035612633
136,202e93e9-b2b1-4874-9875-45757166f7b6,"November 17, 2022",2022-11-17 18:25:52 UTC,Francisco Adán,SRID=4326;POINT(-98.2002077 19.0423381),Tarjeta de débito y/o crédito,yes,nulo,4 a 6 cuadras,Automóvil,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",no,"No lo hago,Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Male,cine ,Cinemex ,1 Photo,1,4,5,3,60,90,26,19.0423381,-98.2002077
137,e679fc68-4760-435f-bd80-d3dc62c5ca27,"November 17, 2022",2022-11-17 18:19:19 UTC,José Oropeza,SRID=4326;POINT(-98.2016617148 19.0439725998),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,"CFE,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Supermercado",no,no,nulo,Male,Micro-restaurant (aka. fondita),Las Brisas,1 Photo,2,10,7,6,35,35,40,19.0439725998,-98.2016617148
138,2b08d369-d65d-4818-9e02-52aa40c16338,"November 17, 2022",2022-11-17 18:17:47 UTC,Francisco Adán,SRID=4326;POINT(-98.2018944 19.0424098),Efectivo,yes,nulo,7 a 10 cuadras,Transporte público,nulo,CFE,no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,no,nulo,Female,Micro-restaurant (aka. fondita),Panadería Torteria y Pizzas ,1 Photo,1,2,5,2,65,30,28,19.0424098,-98.2018944
139,48ce8093-9cf2-4822-9b2d-8ce2b2f8efa2,"November 17, 2022",2022-11-17 18:16:15 UTC,José Oropeza,SRID=4326;POINT(-98.2014883427 19.0438778294),Tarjeta de débito y/o crédito,yes,nulo,4 a 6 cuadras,A pie,nulo,"Banco,CFE,Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,"Banco,Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,"Banco,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,no,nulo,Male,Micro-restaurant (aka. fondita),Torras 7 Hermanos,1 Photo,3,6,7,4,100,70,31,19.0438778294,-98.2014883427
140,5ebb7f04-e7d8-4b10-a892-94e2246647df,"November 17, 2022",2022-11-17 17:59:50 UTC,José Oropeza,SRID=4326;POINT(-98.2017978307 19.0440261445),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,"Banco,CFE,Tienda de conveniencia (e.g. OXXO)",no,"Banco,Sistema de agua",no,Proveedor de gas,,"Supermercado,Tiendita",nulo,Banco,no,no,nulo,Female,Micro-restaurant (aka. fondita),Fonda Margarita,1 Photo,3,3,2,1,50,45,27,19.0440261445,-98.2017978307
141,5f49c776-72df-4ea0-b886-c574fa1b1b36,"November 17, 2022",2022-11-17 17:51:09 UTC,Francisco Adán,SRID=4326;POINT(-98.2014044 19.043087),Tarjeta de débito y/o crédito,yes,nulo,4 a 6 cuadras,Automóvil,nulo,CFE,no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Tienda de conveniencia (e.g. OXXO)",no,yes,Más opciones de comida ,Female,Micro-restaurant (aka. fondita),Bajo el cielo de Jalisco ,1 Photo,1,1,2,0,50,25,60,19.043087,-98.2014044
142,70e2e5b8-aea2-434f-ad86-c7408f37b8ae,"November 17, 2022",2022-11-17 17:42:44 UTC,Emilio Garza,SRID=4326;POINT(-98.2000524865 19.0441746634),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,yes,nulo,Male,Grocery store (aka. nanostore),Ultramarinos la margarita ,nulo,4,1,3,0,50,0,31,19.0441746634,-98.2000524865
143,e2f2ec0a-78db-4e61-b152-8bfdc0cefc65,"November 17, 2022",2022-11-17 17:41:26 UTC,José Oropeza,SRID=4326;POINT(-98.2021980624 19.0452159647),Efectivo,yes,nulo,7 a 10 cuadras,Automóvil,nulo,"Banco,CFE,Tienda de conveniencia (e.g. OXXO)",no,"Banco,Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Supermercado",no,yes,Recargas,Male,Ice cream ,Michoacacana,nulo,2,2,6,0,25,25,18,19.0452159647,-98.2021980624
144,cbec77e6-8a7d-41ba-9e5a-dfe3b7c77ce1,"November 17, 2022",2022-11-17 17:33:01 UTC,Francisco Adán,SRID=4326;POINT(-98.2000983 19.0442409),Efectivo,yes,nulo,4 a 6 cuadras,Automóvil,nulo,Tiendita,nulo,Sistema de agua,yes,Proveedor de gas,yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Male,Grocery store (aka. nanostore),GLOP ,1 Photo,2,2,5,0,50,150,58,19.0442409,-98.2000983
145,dfa75c6b-b72a-4edc-b757-9bb4e3743a70,"November 17, 2022",2022-11-17 17:30:19 UTC,José Oropeza,SRID=4326;POINT(-98.2000919082 19.0442012075),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,no,nulo,Male,Dry Cleaner,Tintorería ,nulo,1,4,3,0,200,130,27,19.0442012075,-98.2000919082
146,ab9d5795-a581-419e-9e08-4076acd8d5de,"November 16, 2022",2022-11-17 02:52:00 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2317780771 19.0556211266),Tarjeta de débito y/o crédito,yes,nulo,4 a 6 cuadras,Motocicleta,nulo,CFE,nulo,Sistema de agua,no,Proveedor de gas,no,Plan,no,Banco,no,no,nulo,Female,Cafeteria,Bellecour,1 Photo,1,2,4,0,75,150,24,19.0556211266,-98.2317780771
147,76bd46fb-16c1-4aef-ae7b-60e8585d8680,"November 16, 2022",2022-11-17 02:52:00 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2314145413 19.0557233203),No realizó compras,yes,nulo,7 a 10 cuadras,Automóvil,nulo,CFE,no,Sistema de agua,no,Proveedor de gas,no,"Banco,Plan",no,Banco,no,no,nulo,Male,Grocery store (aka. nanostore),iTechnologyMx,1 Photo,1,1,2,0,70,120,35,19.0557233203,-98.2314145413
148,700822c3-63fa-4c67-9728-d30680cbce67,"November 16, 2022",2022-11-17 01:38:54 UTC,César Alejandro Rivera Guzmán,SRID=4326;POINT(-98.2707734729 19.0028667055),Efectivo,yes,nulo,30,Automóvil,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,Sistema de agua,yes,Proveedor de gas,yes,Teléfono ,nulo,Teléfono ,yes,no,nulo,Female,Produce (fruits & vegetables),Frutarena,1 Photo,4,5,0,5,30,20,50,19.0028667055,-98.2707734729
